dyad_id,Category_Actors,Category_Goal,Category_Phases,global_category
14730,['Non-Mediated'],['Resource Management and Economic Issues'],nego_implement,[70]
14730,['International and Regional Actors'],['Drop'],nego_implement,[]
14730,['International and Regional Actors'],['Drop'],nego_implement,[]
14730,['International and Regional Actors'],"['Cessation of Hostilities and Security', 'Political Power and Governance']",nego,"[7, 8]"
14730,['International and Regional Actors'],['Drop'],nego_implement,[]
14730,['International and Regional Actors'],['Unspecified'],nego,[12]
14730,['International and Regional Actors'],['Drop'],nego_implement,[]
14730,['Non-Mediated'],['Drop'],nego_implement,[]
14730,['International and Regional Actors'],['Drop'],nego_implement,[]
14730,['International and Regional Actors'],['Drop'],nego_implement,[]
14730,['International and Regional Actors'],"['Cessation of Hostilities and Security', 'Political Power and Governance']",nego,"[7, 8]"
14730,['International and Regional Actors'],['Drop'],nego_implement,[]
14730,['International and Regional Actors'],['Drop'],nego_implement,[]
14730,['International and Regional Actors'],['Drop'],nego_implement,[]
14730,['International and Regional Actors'],['Unspecified'],nego,[12]
14730,['International and Regional Actors'],['Unspecified'],nego,[12]
14730,['Non-Mediated'],['Drop'],nego_implement,[]
14730,['International and Regional Actors'],['Drop'],nego_implement,[]
14730,['International and Regional Actors'],['Drop'],nego_implement,[]
14730,['International and Regional Actors'],['Unspecified'],nego,[12]
14730,['International and Regional Actors'],['Unspecified'],nego,[12]
14730,['Non-Mediated'],['Drop'],nego_implement,[]
14733,['International and Regional Actors'],"['Cessation of Hostilities and Security', 'Political Power and Governance']",nego,"[7, 8]"
14733,['Non-Mediated'],"['Cessation of Hostilities and Security', 'Political Power and Governance']",nego,"[61, 62]"
14733,['Non-Mediated'],['Political Power and Governance'],nego,[62]
14733,"['International and Regional Actors', 'Local and Informal Actors']",['Drop'],nego_implement,[]
14733,"['International and Regional Actors', 'Local and Informal Actors']",['Drop'],nego_implement,[]
14733,"['International and Regional Actors', 'Local and Informal Actors']",['Cessation of Hostilities and Security'],nego_implement,"[13, 49]"
14733,['International and Regional Actors'],['Cessation of Hostilities and Security'],nego,[7]
14733,['National State Actors'],['Cessation of Hostilities and Security'],nego,[25]
14733,['Non-Mediated'],"['Cessation of Hostilities and Security', 'Political Power and Governance', 'Post-Conflict Justice and Social Healing', 'Resource Management and Economic Issues']",nego,"[61, 62, 63, 64]"
14733,"['International and Regional Actors', 'Local and Informal Actors']",['Drop'],nego,[]
14733,['International and Regional Actors'],['Drop'],nego_implement,[]
14733,"['International and Regional Actors', 'Local and Informal Actors']",['Drop'],nego_implement,[]
14733,"['International and Regional Actors', 'Local and Informal Actors']",['Drop'],nego_implement,[]
14733,"['International and Regional Actors', 'Local and Informal Actors']",['Political Power and Governance'],nego,"[8, 44]"
14733,['International and Regional Actors'],['Unspecified'],nego,[12]
14733,['International and Regional Actors'],['Cessation of Hostilities and Security'],nego,[7]
14733,"['International and Regional Actors', 'Local and Informal Actors']",['Political Power and Governance'],nego_implement,"[14, 50]"
14733,['International and Regional Actors'],['Political Power and Governance'],nego,[8]
14733,['International and Regional Actors'],['Drop'],nego_implement,[]
14733,"['International and Regional Actors', 'Local and Informal Actors']",['Drop'],nego_implement,[]
14733,"['International and Regional Actors', 'Local and Informal Actors']",['Drop'],nego,[]
14733,['Non-Mediated'],['Unspecified'],nego,[66]
14733,['Local and Informal Actors'],['Political Power and Governance'],nego,[44]
14733,"['International and Regional Actors', 'Local and Informal Actors']",['Drop'],nego_implement,[]
14733,['Non-Mediated'],['Drop'],nego_implement,[]
14733,['International and Regional Actors'],['Drop'],nego_implement,[]
14733,['Non-Mediated'],['Drop'],nego_implement,[]
14733,"['International and Regional Actors', 'Local and Informal Actors']",['Drop'],nego_implement,[]
14733,"['International and Regional Actors', 'Local and Informal Actors']",['Drop'],nego_implement,[]
14733,"['International and Regional Actors', 'Local and Informal Actors']","['Cessation of Hostilities and Security', 'Political Power and Governance']",nego,"[7, 8, 43, 44]"
14733,"['International and Regional Actors', 'Local and Informal Actors']",['Drop'],nego_implement,[]
14733,['International and Regional Actors'],['Drop'],nego_implement,[]
14733,"['International and Regional Actors', 'Local and Informal Actors']",['Drop'],nego_implement,[]
14787,['Non-Mediated'],['Cessation of Hostilities and Security'],nego,[61]
14787,['Non-Mediated'],['Cessation of Hostilities and Security'],nego,[61]
14787,['International and Regional Actors'],['Cessation of Hostilities and Security'],nego,[7]
14787,['Non-Mediated'],['Political Power and Governance'],nego_implement,[68]
14787,"['International and Regional Actors', 'Local and Informal Actors']",['Political Power and Governance'],nego,"[8, 44]"
14787,"['International and Regional Actors', 'National State Actors', 'Local and Informal Actors']","['Political Power and Governance', 'Post-Conflict Justice and Social Healing']",nego,"[8, 9, 26, 27, 44, 45]"
14789,['Local and Informal Actors'],['Cessation of Hostilities and Security'],nego,[43]
14789,['National State Actors'],['Cessation of Hostilities and Security'],nego,[25]
14789,['National State Actors'],['Cessation of Hostilities and Security'],nego,[25]
14789,['Non-Mediated'],['Cessation of Hostilities and Security'],nego,[61]
14789,['Non-Mediated'],['Cessation of Hostilities and Security'],nego,[61]
14789,['International and Regional Actors'],['Post-Conflict Justice and Social Healing'],nego,[9]
14819,['Local and Informal Actors'],['Unspecified'],nego,[48]
14819,"['National State Actors', 'Local and Informal Actors']",['Unspecified'],nego,"[30, 48]"
14819,['National State Actors'],['Political Power and Governance'],nego,[26]
14833,"['International and Regional Actors', 'Local and Informal Actors']","['Cessation of Hostilities and Security', 'Political Power and Governance']",nego,"[7, 8, 43, 44]"
14833,['National State Actors'],['Political Power and Governance'],nego,[26]
14833,['International and Regional Actors'],['Unspecified'],nego,[12]
14833,"['National State Actors', 'Local and Informal Actors']",['Unspecified'],prenego,"[24, 42]"
14833,"['International and Regional Actors', 'National State Actors', 'Local and Informal Actors']","['Cessation of Hostilities and Security', 'Political Power and Governance']",nego,"[7, 8, 25, 26, 43, 44]"
14833,['Non-Mediated'],"['Political Power and Governance', 'Post-Conflict Justice and Social Healing']",nego,"[62, 63]"
14833,"['International and Regional Actors', 'Local and Informal Actors']",['Post-Conflict Justice and Social Healing'],nego,"[9, 45]"
14833,['International and Regional Actors'],['Political Power and Governance'],nego,[8]
14833,"['International and Regional Actors', 'Local and Informal Actors']",['Post-Conflict Justice and Social Healing'],nego,"[9, 45]"
14992,['National State Actors'],['Unspecified'],nego,[30]
15018,['National State Actors'],['Unspecified'],nego,[30]
15018,['National State Actors'],['Unspecified'],nego,[30]
15028,['National State Actors'],['Unspecified'],nego,[30]
15028,['International and Regional Actors'],['Unspecified'],nego,[12]
15072,"['International and Regional Actors', 'National State Actors']",['Political Power and Governance'],nego,"[8, 26]"
15127,"['National State Actors', 'Local and Informal Actors']",['Unspecified'],nego,"[30, 48]"
15157,['National State Actors'],['Drop'],nego,[]
15157,['Non-Mediated'],['Cessation of Hostilities and Security'],nego,[61]
15158,['Local and Informal Actors'],['Unspecified'],nego,[48]
15158,['National State Actors'],"['Cessation of Hostilities and Security', 'Post-Conflict Justice and Social Healing']",nego,"[25, 27]"
15162,"['National State Actors', 'Local and Informal Actors']",['Cessation of Hostilities and Security'],nego,"[25, 43]"
15177,['International and Regional Actors'],"['Cessation of Hostilities and Security', 'Political Power and Governance']",nego,"[7, 8]"
15177,['International and Regional Actors'],['Drop'],nego_implement,[]
15177,"['International and Regional Actors', 'National State Actors', 'Local and Informal Actors']",['Political Power and Governance'],nego,"[8, 26, 44]"
15177,"['International and Regional Actors', 'National State Actors', 'Local and Informal Actors']",['Political Power and Governance'],nego,"[8, 26, 44]"
15177,['International and Regional Actors'],"['Cessation of Hostilities and Security', 'Political Power and Governance']",nego,"[7, 8]"
15177,['National State Actors'],['Political Power and Governance'],nego,[26]
15177,['International and Regional Actors'],['Unspecified'],nego,[12]
15177,"['International and Regional Actors', 'National State Actors']",['Political Power and Governance'],nego,"[8, 26]"
15177,['International and Regional Actors'],['Political Power and Governance'],nego,[8]
15177,"['International and Regional Actors', 'National State Actors']",['Political Power and Governance'],nego,"[8, 26]"
15177,['International and Regional Actors'],['Political Power and Governance'],nego,[8]
15177,"['International and Regional Actors', 'National State Actors', 'Local and Informal Actors']","['Cessation of Hostilities and Security', 'Political Power and Governance', 'Resource Management and Economic Issues']",nego_implement,"[13, 14, 16, 31, 32, 34, 49, 50, 52]"
15201,['National State Actors'],"['Cessation of Hostilities and Security', 'Post-Conflict Justice and Social Healing']",nego,"[25, 27]"
15214,['National State Actors'],['Political Power and Governance'],nego,[26]
15214,['National State Actors'],['Unspecified'],nego,[30]
15214,['National State Actors'],['Cessation of Hostilities and Security'],nego,[25]
15214,['Local and Informal Actors'],['Political Power and Governance'],nego,[44]
15214,['International and Regional Actors'],['Unspecified'],nego,[12]
15214,['National State Actors'],['Unspecified'],nego,[30]
15214,"['International and Regional Actors', 'National State Actors', 'Local and Informal Actors']",['Political Power and Governance'],nego,"[8, 26, 44]"
15214,"['International and Regional Actors', 'National State Actors', 'Local and Informal Actors']",['Political Power and Governance'],nego,"[8, 26, 44]"
15227,"['International and Regional Actors', 'National State Actors']","['Cessation of Hostilities and Security', 'Political Power and Governance', 'Resource Management and Economic Issues']",nego,"[7, 8, 10, 25, 26, 28]"
15227,['Non-Mediated'],['Political Power and Governance'],nego,[62]
15227,['International and Regional Actors'],['Political Power and Governance'],nego,[8]
15228,"['International and Regional Actors', 'Local and Informal Actors']",['Political Power and Governance'],nego,"[8, 44]"
15228,['Local and Informal Actors'],['Unspecified'],nego,[48]
15288,['National State Actors'],['Cessation of Hostilities and Security'],nego,[25]
15288,['National State Actors'],['Cessation of Hostilities and Security'],nego,[25]
15291,['National State Actors'],['Cessation of Hostilities and Security'],nego,[25]
15335,['Non-Mediated'],['Unspecified'],nego,[66]
15335,['International and Regional Actors'],['Political Power and Governance'],nego,[8]
15344,['International and Regional Actors'],['Cessation of Hostilities and Security'],nego_implement,[13]
